"","time","seas1","seas2","seas3","seas4","seas5","seas6"
"253",252,0.419060586241726,0.0789271757518623,0.00137932686798079,0.00139850608574204,0.0794066541640998,0.419827750888589
"254",253,0.454395217014303,0.105364137989955,0.00265336813830637,0.000672194814212751,0.0578151753662379,0.379099906676985
"255",254,0.482346728227344,0.136845816662829,0.0047846383524919,0.000291941423913459,0.0408107462728757,0.334920129060546
"256",255,0.501359574828696,0.17313534503583,0.00817239771782336,0.000112915409553397,0.0278618063401176,0.28935796066798
"257",256,0.510355433426317,0.21360681391583,0.0133138314677144,4.77777637555486e-05,0.0183446332235417,0.244331510202841
"258",257,0.508819352282158,0.257231106827438,0.0207895367225761,5.80659776688313e-05,0.011609545913657,0.201492392276502
"259",258,0.496839459260824,0.302596566723118,0.031235076737121,0.000150223246102013,0.00703317525779528,0.16214549877504
"260",259,0.475100227733013,0.347964494227228,0.0452986025341025,0.000376271877179363,0.00405680186843848,0.127203601760039
"261",260,0.444829300433748,0.391359477413965,0.0635845419244888,0.00083913090651804,0.00221076141798005,0.0971767879033
"262",261,0.407697871357673,0.430694553036936,0.0865833559634454,0.00170257789711818,0.00112491733873064,0.0721967244060966
"263",262,0.365675169965455,0.463930654936322,0.114587689406546,0.00320573051947232,0.000525325333660826,0.0520754298385441
"264",263,0.320849945765814,0.489257451559106,0.147602654004924,0.0056790997828613,0.000220037826913878,0.03639081106038
"265",264,0.275259201103197,0.505255324762363,0.185274393337374,0.0095530154138323,8.32478580929518e-05,0.02457481752514
"266",265,0.230749110512563,0.51101355153812,0.226851892196289,0.0153527231849506,4.34726172311254e-05,0.0159892499508462
"267",266,0.188870758327874,0.506202056973213,0.271183609539385,0.0236795526654638,7.63781488053254e-05,0.00998764434525851
"268",267,0.150810707824491,0.49109672516394,0.316748942975333,0.0351781523584013,0.000202248260271981,0.00596322341756226
"269",268,0.117356401895493,0.466558268085477,0.361724524783308,0.0504897922241079,0.000488097635124415,0.00338291537648954
"270",269,0.0888963952618985,0.433964652416092,0.404085349466449,0.0701917335902126,0.00105442915047196,0.00180744011487581
"271",270,0.0654554147274336,0.395097090131755,0.441740727023616,0.0947226699374036,0.00208663406985664,0.000897464109935356
"272",271,0.0467630923343183,0.351981518110357,0.472703136700228,0.124295393704534,0.00385059505663073,0.000406264093932422
"273",272,0.0323431453974696,0.306707610116535,0.495267937847195,0.158809915135657,0.00670745352309703,0.000163937980046142
"274",273,0.0215983193468449,0.261266461284239,0.508162797770809,0.197791717239266,0.0111181378600664,6.25664987747827e-05
"275",274,0.0138818850177367,0.217422292364008,0.510651489306605,0.240364355219938,0.0176341446000945,4.58334916172545e-05
"276",275,0.00855520356581917,0.176618985106979,0.502591246745207,0.285256887205565,0.026874387057941,0.00010329031848877
"277",276,0.00503135876863059,0.139921449182793,0.484443679712953,0.330846136508501,0.0394881113574635,0.000269264469658236
"278",277,0.00280485671348912,0.107991820631425,0.457239245007304,0.375233785420628,0.0561038798449461,0.00062641238220738
"279",278,0.00146739287184447,0.0811004918489197,0.422495276387037,0.416358300542324,0.0772646218888633,0.00131391646101161
"280",279,0.000709702204711839,0.0591719320398477,0.382087640762549,0.452141621200017,0.103348793133279,0.00254031065959463
"281",280,0.00031067533323648,0.0418621926720888,0.338081196560249,0.480665435178359,0.134480748669257,0.00459975158680912
"282",281,0.000121014706986406,0.0286490038608905,0.292550877716129,0.500345218311898,0.17044942419735,0.00788446120674578
"283",282,4.96912488531055e-05,0.0189127779251312,0.247429542893633,0.510065898341159,0.210657008938233,0.0128850806529909
"284",283,5.50042613539663e-05,0.01200378780571,0.204390477109288,0.509271255849661,0.254102342601548,0.0201771323724386
"285",284,0.00014028553744967,0.00729541287038803,0.164764724892212,0.498006883155742,0.299399143888663,0.030393549655545
"286",285,0.000354247675883323,0.00422345210506485,0.129493254977548,0.476916701159166,0.344829070529321,0.044183273553017
"287",286,0.00079597660104132,0.00231150469149004,0.099113956533796,0.447193034142514,0.388429610852223,0.0621559171789352
"288",287,0.00162456828351645,0.00118241797522856,0.0737834669140426,0.410480242544073,0.4281168068728,0.0848124974103394
"289",288,0.00307332034326453,0.000555892141989361,0.0533335964710379,0.368732304468932,0.461842418131468,0.112462468443308
"290",289,0.00546593088412609,0.000234789253545474,0.0373556628516492,0.324035491912434,0.487774380308233,0.145133744790013
"291",290,0.00922574026739027,8.91109355683286e-05,0.0252892035033448,0.278435360474873,0.504461339834738,0.182499244984085
"292",291,0.0148718013814397,4.38591603376504e-05,0.0164987534799333,0.233795240755412,0.510954076315796,0.223836268907082
"293",292,0.0230010226753647,7.15358564388561e-05,0.0103367047497657,0.191689537753187,0.506880506432413,0.268020692532831
"294",293,0.0342563785790114,0.000189286722982187,0.00619223289037135,0.153331861802344,0.492474245799598,0.313555994205693
"295",294,0.049281187309466,0.000460689248343578,0.00352629116952958,0.11953799104097,0.468556728778954,0.358637112452736
"296",295,0.0686594560639725,0.00100218493342726,0.00189267201277566,0.0907236654139481,0.436472886246055,0.401249135329821
"297",296,0.0928422952785956,0.0019941550797132,0.000945136497078552,0.0669372105304141,0.397980384111446,0.439300818502753
"298",297,0.122061293623211,0.00369630045805739,0.000430951554722361,0.0479260997052307,0.355093908712922,0.470791445945856
"299",298,0.156240752410574,0.0064627920286262,0.000175367717010224,0.0332255555067341,0.309904330208664,0.493991202128392
"300",299,0.194933667811935,0.0107477114195944,6.65186901611351e-05,0.0222443024182774,0.264414224625336,0.507593575034696
"301",300,0.237291892484667,0.0170968072196714,4.4716708334976e-05,0.0143370390081177,0.220407140570262,0.510822404008947
"302",301,0.282071128092122,0.0261253189015099,9.63918467316508e-05,0.00886297812741227,0.17935169640805,0.503492486624174
"303",302,0.327670749357406,0.0384818681315496,0.000252675539211958,0.00523045449464983,0.142340508971133,0.486023743506049
"304",303,0.372208459651069,0.0547984174662955,0.000592628300440197,0.00292759966651671,0.110063953804218,0.45940894111146
"305",304,0.4136297781127,0.0756262964350306,0.0012511116525485,0.0015390843951976,0.0828187569426564,0.425134972461867
"306",305,0.449852315733816,0.10135832055254,0.0024312945254369,0.000748938102997321,0.0605513926811399,0.38505773840407
"307",306,0.478940613111629,0.13213953963609,0.00442082789290169,0.000330411712090606,0.0429337509585008,0.341234856688788
"308",307,0.499281832596776,0.167784439792809,0.00760489740986908,0.000129674064123313,0.02945324999245,0.295745906143973
"309",308,0.509724591126943,0.207723227302317,0.0124675337746026,5.19622057962864e-05,0.0194947659394168,0.250537919650925
"310",309,0.509671612105784,0.25098278737896,0.019579050155178,5.23162011383904e-05,0.0124087865951339,0.207305447563805
"311",310,0.499125935237921,0.296202474467183,0.0295695470026866,0.000130958148007382,0.00756563248242887,0.167405452661774
"312",311,0.478690684318707,0.341684734070814,0.0430884842508737,0.000333315399112522,0.00439574532544999,0.131807036635043
"313",312,0.449522392978789,0.385480556116269,0.0607503209022117,0.000754687987558917,0.00241604391032716,0.101075998104844
"314",313,0.413237888385343,0.425509759847767,0.0830662220015442,0.00154956025648072,0.00124234733270042,0.0753942221761652
"315",314,0.371775007907065,0.459715835247481,0.110361998001555,0.00294549383399987,0.00058792849087942,0.0546137365190193
"316",315,0.327216687725256,0.486245801998306,0.142687999909449,0.00525942161469642,0.000250378163447959,0.038339710588845
"317",316,0.281616343188609,0.503617166191599,0.179743722093428,0.00890767536527263,9.54470536311074e-05,0.0260196461074599
"318",317,0.236853938127552,0.510842577564085,0.220834751078457,0.0144030275907933,4.45851640427545e-05,0.0170211204750697
"319",318,0.194526846047983,0.507508084344039,0.264864522083242,0.0223378098512494,6.7116312066481e-05,0.0106956213614196
"320",319,0.155875542858925,0.493804946052268,0.310360907091112,0.0333530984645559,0.00017705684975817,0.00642844868338046
"321",320,0.121744131134088,0.470515004257862,0.355537634454825,0.0480939675959856,0.000434578588270356,0.00367468396896972
"322",321,0.0925756959073522,0.438949611288734,0.398390540035273,0.0671508097340364,0.0009521159267983,0.00198122710780672
"323",322,0.0684424912721009,0.400842118113702,0.436828648657358,0.0909867242827885,0.00190511690793181,0.000994900766119329
"324",323,0.049110279499246,0.35819505187139,0.468838955407727,0.119851652555923,0.00354717980506194,0.000456880860651999
"325",324,0.0341262113410111,0.313099668600844,0.492667221219502,0.153693870505325,0.00622553282929826,0.00018749550401977
"326",325,0.0229053454509218,0.267569384623094,0.506973279294742,0.192093741253837,0.0103873704532106,7.08789241943955e-05
"327",326,0.0148040949771701,0.223406606478412,0.510941332459928,0.234231439374972,0.0165725846588867,4.39420506309109e-05
"328",327,0.00917974304355971,0.182104389895562,0.50434381097813,0.278889505205407,0.0253925641442909,8.99867330502549e-05
"329",328,0.0054360256168873,0.144782930294964,0.487558788315969,0.324490230691379,0.0374950609160565,0.000236964164743617
"330",329,0.00305478176075802,0.112160884825774,0.461540954865353,0.369167876769002,0.0535151242687145,0.000560377510398521
"331",330,0.00161367127583592,0.0845615259368753,0.427746149619999,0.410875722278487,0.0740121021503555,0.00119082873844664
"332",331,0.000789965536934726,0.061953711229467,0.388009475227264,0.447527918991763,0.0993927251670424,0.00232620384752779
"333",332,0.000351191505757524,0.0440256221468807,0.344380408822567,0.47717274034619,0.129822320670344,0.00424771650826154
"334",333,0.000138916262348858,0.0302747672260801,0.298942415772306,0.49816971675847,0.165140661203532,0.00733352277726293
"335",334,5.45975777976248e-05,0.0200908204141818,0.253656115486388,0.509331608357662,0.204805876803106,0.012060981360864
"336",335,4.99936348250186e-05,0.0128247500450826,0.210236906641875,0.510020307795751,0.24787297556056,0.0189950663219065
"337",336,0.000122216949968883,0.00784401521020016,0.170067423927748,0.500196301025807,0.293007195710381,0.0287628471758954
"338",337,0.000313432500289801,0.00457382951564858,0.13414482632359,0.480421686034924,0.338532189251961,0.0420140363735864
"339",338,0.000715200054598911,0.0025244922258489,0.103062916912173,0.451816749531943,0.382513037105428,0.0593676041700087
"340",339,0.00147746070919376,0.00130478679358798,0.0770290942259308,0.415970101590012,0.422874095801318,0.0813444608799583
"341",340,0.00282212435710971,0.000621490047518394,0.0559160215409431,0.374802557554591,0.45755148639352,0.108286320106318
"342",341,0.00505941060160102,0.000266839526385126,0.0393431644590775,0.330392849982507,0.484672142829852,0.140265592600577
"343",342,0.00859862816434073,0.000102273909490105,0.0267663700358037,0.284801548516188,0.502723041876156,0.177008137498021
"344",343,0.0139461864468269,4.56528849067526e-05,0.0175565708072211,0.239924715437175,0.510679086849813,0.217847787574057
"345",344,0.0216896891298959,6.31065705443353e-05,0.0110645946641596,0.197382328652491,0.508084613409095,0.261715667573815
"346",345,0.0324680951596699,0.000165529139734058,0.00667204211271512,0.158441536214919,0.495088453297306,0.307164344075656
"347",346,0.0469279471199398,0.000409716651336889,0.00382823092122033,0.123974742377192,0.472432556041705,0.352426806888605
"348",347,0.0656656669909826,0.000904149084373117,0.00207320815364949,0.0944525251801004,0.441394168607208,0.395510281983686
"349",348,0.0891559195722275,0.00181941647149219,0.00104682969514001,0.0699713852970901,0.403681573467232,0.434324875496818
"350",349,0.117666551587157,0.00340309560046893,0.00048410080044413,0.0503158181169837,0.36128423178899,0.466846202105956
"351",350,0.151169485593186,0.00599550428458613,0.000200350664450554,0.0350453299420649,0.31629296360447,0.491296365911242
"352",351,0.189272293506358,0.0100369142267263,7.56599899536695e-05,0.0235816734916951,0.270731372983503,0.506302085801765
"353",352,0.231183484332461,0.0160612569184669,4.3507111375705e-05,0.0152832681198576,0.226420242528257,0.511008240989582
"354",353,0.275712620272144,0.024675898129388,8.40571192328243e-05,0.00950569057905274,0.184876754135117,0.505144979765066
"355",354,0.321305264359938,0.0365274797828153,0.000222095189122955,0.00564823317062896,0.147248541290473,0.489048386207022
"356",355,0.3661127596372,0.0522538292179974,0.000529604115235352,0.00318652928154742,0.114282572900426,0.463634704847593
"357",356,0.408096839858962,0.0724219358387178,0.00113298604838189,0.00169124630758227,0.0863288686544086,0.430328123291947
"358",357,0.44516905727474,0.097452003824316,0.00222492513341723,0.000832849268088212,0.0633790372467346,0.390942127252704
"359",358,0.475362306465538,0.127529213513775,0.00408026909913062,0.00037305705925304,0.0451380048454431,0.347517149016861
"360",359,0.49700918336115,0.162518347988408,0.00707015588611967,0.000148765260324734,0.0311137772828805,0.302139770221117
"361",360,0.50888706120584,0.201905355792309,0.0116652154310624,5.76053743967926e-05,0.020701165028874,0.256783597167517
"362",361,0.510317244257737,0.244773433319351,0.0184249576440382,4.8029467101442e-05,0.0132518874177008,0.213184447894071
"363",362,0.501217679510152,0.289813938693811,0.0279732277876299,0.000114038994477473,0.008130744301779,0.17275037071215
"364",363,0.48210922636769,0.33537213718491,0.0409597292424619,0.000294557835359806,0.00475785509179216,0.136506494277787
"365",364,0.454075484277129,0.379527778155263,0.0580076136591718,0.000677449528290789,0.00263696518324971,0.105074709196895
"366",365,0.418676178313098,0.420210503543249,0.0796471384968178,0.00140817871295323,0.00136981976948154,0.0786881811644
"367",366,0.377814229839703,0.455349960758104,0.106235468220429,0.00270308771985518,0.000656634097337602,0.0572406193645712
"368",367,0.333563291159144,0.483053841076732,0.13786668650431,0.00486573884289124,0.000284209630967454,0.0403662327859543
"369",368,0.287990368805698,0.501779218883852,0.174292794236129,0.00829840808714925,0.000109610331310939,0.0275295996558605
"370",369,0.243007076784655,0.510463650455866,0.214875818101549,0.0135010638091983,4.70656340642233e-05,0.0181053252146661
"371",370,0.200255621351313,0.508609930693391,0.258574690706455,0.021056435599551,5.94947764276325e-05,0.0114438268728622
"372",371,0.161029617323881,0.496324407808554,0.303966962233088,0.0316011505515616,0.000154675328375221,0.00692318675454019
"373",372,0.126229735930295,0.474308855967085,0.349305343630106,0.0457829369167573,0.000386055928446076,0.00398707162731148
"374",373,0.0963541841889514,0.443805905885183,0.39260908133654,0.0642038951466061,0.000858213224057356,0.00216872021866246
"375",374,0.0715240157358806,0.406498033526952,0.431790163393898,0.0873498364081864,0.00173695298301772,0.00110099795206532
"376",375,0.0515428988429767,0.364360730661379,0.464813733187408,0.11550606282915,0.00326391280275958,0.000512661676326624
"377",376,0.0359831269990619,0.319483548325891,0.489879019769382,0.148667804100201,0.0057725370351104,0.000213963770353458
"378",377,0.0242735116638828,0.273899613846336,0.505580184114857,0.186469670824984,0.00969614377806946,8.08757718705656e-05
"379",378,0.015774774801957,0.229447592068515,0.511023110654372,0.228148507010477,0.0155626049277014,4.34105369772492e-05
"380",379,0.00984101492941846,0.187668467912679,0.505895766972481,0.272541067964731,0.0239750959503935,7.85862702969385e-05
"381",380,0.00586724054729719,0.149737160461956,0.49049212146103,0.31811652972852,0.0355789130415483,0.000208034759648497
"382",381,0.00332297096123418,0.116428968584674,0.465689618927234,0.363043830040908,0.0510143576707102,0.000500253815239261
"383",382,0.00177190448763086,0.0881208480906105,0.432880214156528,0.405293840838724,0.0708556885131272,0.00107750391337982
"384",383,0.000877655819274039,0.0648275157669111,0.39385497118725,0.442776364532905,0.0955361454219794,0.00212734727167994
"385",384,0.000396052137075027,0.0462710951287745,0.350644370238714,0.473509812120149,0.1252603306062,0.00391833976908685
"386",385,0.000159246205932025,0.0319705010101099,0.305337327083945,0.495800558338592,0.159917749888664,0.00681461747275675
"387",386,6.09946755975223e-05,0.0213260239143646,0.259919823333441,0.50839107540116,0.199022053124559,0.0112800295508778
"388",387,4.64176658713338e-05,0.0136904094172996,0.216147655476997,0.510562337459558,0.241684678488149,0.0178685014921243
"389",388,0.000106402500151905,0.00842600510362963,0.17545401521372,0.502189783268755,0.286623328146035,0.0272004657677085
"390",389,0.000276651643509359,0.00494797489009816,0.138891901315961,0.483752836806253,0.332205275464311,0.0399253598798678
"391",390,0.000641374845280273,0.00275358073498658,0.107111363027154,0.456297985846144,0.376525503749648,0.0566701917967868
"392",391,0.00134162548618419,0.00143753173405875,0.0803715749935809,0.421355418487939,0.417519676524284,0.0779741727739533
"393",392,0.00258826216375588,0.000693419569146032,0.0585876939437412,0.38080930061734,0.453111856357776,0.104209467348241
"394",393,0.00467824972348622,0.000302526101980346,0.0414091219097656,0.336727319641598,0.481391346912859,0.135491435710311
"395",394,0.00800682656120805,0.00011747628773875,0.0283095589078824,0.291182189637741,0.500785963067132,0.171597985538297
"396",395,0.0130674468260854,4.88277789412213e-05,0.0186676052300141,0.246100517660226,0.510196329364015,0.211919273140718
"397",396,0.0204378245860251,5.62701578823642e-05,0.011833521883776,0.203146350312556,0.509083887688432,0.255442145371329
"398",397,0.0307520453795242,0.000144468373584461,0.00718205841891141,0.163639551852817,0.49751246289728,0.300769413077883
"399",398,0.044658745153951,0.000363550383272251,0.00415134814016093,0.128509013833114,0.476143386404687,0.346173956084815
"400",399,0.0627653565902626,0.000814238998369452,0.00226787070656666,0.0982806962729327,0.446184177722037,0.389687659709832
"401",400,0.0855684228350777,0.00165762792704663,0.00115748212518188,0.0731005003454848,0.409290783987667,0.429225182779542
"402",401,0.113370249507455,0.00312949882575958,0.000542615326746456,0.052791701709699,0.367423828931783,0.462742105698557
"403",402,0.146189022732215,0.00555646402574369,0.000228366657363005,0.0369398167360148,0.322670750863011,0.488415578985653
"404",403,0.183686209747789,0.00936486196380552,8.65412568322106e-05,0.0249810850779999,0.277073523923217,0.504807778030357
"405",404,0.225126978184043,0.015076410614381,4.36520266781829e-05,0.0162788324943362,0.232488189436346,0.510985937244215
"406",405,0.269375435752645,0.0232899325447422,7.35585659815066e-05,0.0101859121786139,0.190479200255557,0.506595960702461
"407",406,0.314924701471343,0.0346491473566395,0.000194750311734026,0.0060932134755614,0.152248596644259,0.491889590740463
"408",407,0.359961808422154,0.0497965315143778,0.000472273883715365,0.00346423798370961,0.118600013691076,0.467705134504967
"409",408,0.402467438043472,0.069313245559328,0.00102430463389118,0.0018557430444909,0.0899375202587103,0.435401748460108
"410",409,0.4403504820847,0.0936451310337023,0.00203336151544584,0.000924453502660411,0.0662992871438984,0.396747284719593
"411",410,0.471615768824536,0.123015775152922,0.00376178506599117,0.000420221943497765,0.0474250864091201,0.353761362603933
"412",411,0.494544180869292,0.157339106836751,0.00656673046298035,0.000170385448760023,0.0328451582758891,0.308534438106328
"413",412,0.507843791183632,0.19615634810775,0.0109052188861623,6.47756365509161e-05,0.0219656215710686,0.263064244614836
"414",413,0.510755518029894,0.23860722045138,0.0173254759130501,4.51532591322452e-05,0.0141405281318929,0.219126104214651
"415",414,0.503112338575737,0.283435982281875,0.0264443374639231,9.92868421586696e-05,0.00872998502555664,0.17817806981075
"416",415,0.485352060456577,0.329032297942037,0.038910723133263,0.000259675528434229,0.0051443441552396,0.14130089878445
"417",416,0.458483651292806,0.373506938236938,0.0553551769076257,0.000606916126190604,0.00287445925256532,0.109172858183874
"418",417,0.424007126161791,0.41480231250154,0.0763254752699472,0.0012777143618871,0.00150801025649525,0.0820793614483396
"419",418,0.383787045446576,0.450837779780302,0.102208334143436,0.00247752835537928,0.000731907060810501,0.0599574052134961
"420",419,0.339884239946626,0.479685122233448,0.133139984806257,0.00449678902937894,0.000321827918258763,0.0424720360660312
"421",420,0.294376389985737,0.49974355403476,0.168923994818078,0.00772369705660465,0.000125892897967322,0.0291064712068525
"422",421,0.249204525045734,0.509877199232281,0.208978573875655,0.0126451239952259,5.09447455188777e-05,0.0192436331055846
"423",422,0.206054132131046,0.509506350366834,0.252318577520512,0.0198336317371478,5.34230211433837e-05,0.012233885223317
"424",423,0.166271095666865,0.498652285045656,0.297572342380329,0.0299205593428077,0.000134882442354576,0.00744883512198777
"425",424,0.130812468931217,0.477935640470813,0.343033352944252,0.0435551772624064,0.00034215543110823,0.00432120496020314
"426",425,0.100232077020941,0.448528345922405,0.386746739872106,0.0613499089435744,0.000772158865482162,0.00237076937549115
"427",426,0.0747009513484012,0.412059113201854,0.426630609832218,0.0838116198286592,0.00158134503466411,0.00121636075420423
"428",427,0.0540624033599543,0.37047280555024,0.460631886352884,0.111259166050603,0.00299972353668771,0.000574015149630154
"429",428,0.0379156117975878,0.325853894505989,0.486906452223201,0.143733328505994,0.00534712052707576,0.00024359244015228
"430",429,0.0257046187410131,0.280252512639768,0.503985085505356,0.180922237068013,0.0090428735040191,9.26725418306571e-05
"431",430,0.0167956597055921,0.235541560040971,0.510896731284042,0.2221193596639,0.0146024569730954,4.42323323997842e-05
"432",431,0.010540580255081,0.193308610457475,0.507245363251296,0.266216303757937,0.0226201827854257,6.89594927851399e-05
"433",432,0.00632632000080953,0.15478264896931,0.493240403246111,0.311730449368361,0.0337379678622656,0.000182210553141445
"434",433,0.00361046398729514,0.120795641196242,0.469680698748842,0.356867413618176,0.0486001693060319,0.000445613143412659
"435",434,0.00194286146429125,0.0917789340392639,0.437892058330383,0.399618346819885,0.0677944868977627,0.000973312448413718
"436",435,0.000973312448413724,0.0677944868977629,0.399618346819885,0.437892058330383,0.0917789340392637,0.00194286146429124
"437",436,0.000445613143412662,0.048600169306032,0.356867413618177,0.469680698748842,0.120795641196241,0.00361046398729512
"438",437,0.000182210553141446,0.0337379678622657,0.311730449368362,0.493240403246111,0.15478264896931,0.0063263200008095
"439",438,6.89594927851405e-05,0.0226201827854257,0.266216303757938,0.507245363251296,0.193308610457475,0.0105405802550809
"440",439,4.42323323997842e-05,0.0146024569730954,0.2221193596639,0.510896731284042,0.235541560040971,0.016795659705592
"441",440,9.26725418306564e-05,0.00904287350401914,0.180922237068014,0.503985085505356,0.280252512639768,0.025704618741013
"442",441,0.000243592440152279,0.00534712052707578,0.143733328505994,0.486906452223201,0.325853894505989,0.0379156117975876
"443",442,0.00057401514963015,0.00299972353668772,0.111259166050603,0.460631886352885,0.37047280555024,0.0540624033599542
"444",443,0.00121636075420422,0.00158134503466412,0.0838116198286593,0.426630609832218,0.412059113201853,0.0747009513484011
"445",444,0.00237076937549114,0.000772158865482166,0.0613499089435745,0.386746739872107,0.448528345922405,0.10023207702094
"446",445,0.00432120496020312,0.000342155431108233,0.0435551772624065,0.343033352944252,0.477935640470813,0.130812468931217
"447",446,0.00744883512198774,0.000134882442354577,0.0299205593428078,0.297572342380329,0.498652285045655,0.166271095666865
"448",447,0.012233885223317,5.34230211433839e-05,0.0198336317371479,0.252318577520512,0.509506350366834,0.206054132131046
"449",448,0.0192436331055846,5.09447455188774e-05,0.0126451239952259,0.208978573875656,0.509877199232281,0.249204525045734
"450",449,0.0291064712068524,0.000125892897967321,0.00772369705660467,0.168923994818078,0.49974355403476,0.294376389985737
"451",450,0.0424720360660311,0.000321827918258761,0.00449678902937896,0.133139984806257,0.479685122233449,0.339884239946625
"452",451,0.0599574052134959,0.000731907060810496,0.00247752835537929,0.102208334143436,0.450837779780302,0.383787045446576
"453",452,0.0820793614483395,0.00150801025649525,0.0012777143618871,0.0763254752699473,0.41480231250154,0.424007126161791
"454",453,0.109172858183874,0.00287445925256531,0.000606916126190605,0.0553551769076258,0.373506938236938,0.458483651292806
"455",454,0.14130089878445,0.00514434415523958,0.00025967552843423,0.0389107231332631,0.329032297942037,0.485352060456577
"456",455,0.17817806981075,0.00872998502555662,9.92868421586697e-05,0.0264443374639231,0.283435982281875,0.503112338575736
"457",456,0.219126104214651,0.0141405281318928,4.51532591322451e-05,0.0173254759130501,0.23860722045138,0.510755518029894
"458",457,0.263064244614836,0.0219656215710686,6.47756365509157e-05,0.0109052188861623,0.19615634810775,0.507843791183632
"459",458,0.308534438106328,0.032845158275889,0.000170385448760022,0.00656673046298037,0.157339106836751,0.494544180869292
"460",459,0.353761362603932,0.04742508640912,0.000420221943497763,0.00376178506599118,0.123015775152922,0.471615768824536
"461",460,0.396747284719593,0.0662992871438983,0.000924453502660407,0.00203336151544585,0.0936451310337024,0.4403504820847
"462",461,0.435401748460107,0.0899375202587101,0.00185574304449089,0.00102430463389118,0.069313245559328,0.402467438043472
"463",462,0.467705134504967,0.118600013691076,0.0034642379837096,0.000472273883715367,0.0497965315143778,0.359961808422154
"464",463,0.491889590740463,0.152248596644259,0.00609321347556139,0.000194750311734027,0.0346491473566395,0.314924701471343
"465",464,0.506595960702461,0.190479200255557,0.0101859121786139,7.3558565981507e-05,0.0232899325447422,0.269375435752645
"466",465,0.510985937244216,0.232488189436346,0.0162788324943362,4.3652026678183e-05,0.015076410614381,0.225126978184043
"467",466,0.504807778030357,0.277073523923216,0.0249810850779999,8.65412568322106e-05,0.00936486196380555,0.183686209747789
"468",467,0.488415578985653,0.322670750863011,0.0369398167360147,0.000228366657363005,0.00555646402574371,0.146189022732215
"469",468,0.462742105698558,0.367423828931783,0.0527917017096989,0.000542615326746455,0.00312949882575959,0.113370249507455
"470",469,0.429225182779542,0.409290783987667,0.0731005003454847,0.00115748212518187,0.00165762792704663,0.0855684228350778
"471",470,0.389687659709832,0.446184177722036,0.0982806962729325,0.00226787070656665,0.000814238998369457,0.0627653565902628
"472",471,0.346173956084816,0.476143386404686,0.128509013833114,0.00415134814016091,0.000363550383272254,0.0446587451539512
"473",472,0.300769413077883,0.49751246289728,0.163639551852817,0.00718205841891139,0.000144468373584462,0.0307520453795243
"474",473,0.255442145371329,0.509083887688432,0.203146350312556,0.0118335218837759,5.62701578823646e-05,0.0204378245860252
"475",474,0.211919273140719,0.510196329364015,0.246100517660225,0.018667605230014,4.88277789412211e-05,0.0130674468260854
"476",475,0.171597985538297,0.500785963067132,0.291182189637741,0.0283095589078823,0.000117476287738749,0.00800682656120808
"477",476,0.135491435710311,0.481391346912859,0.336727319641598,0.0414091219097655,0.000302526101980344,0.00467824972348624
"478",477,0.104209467348241,0.453111856357776,0.38080930061734,0.0585876939437411,0.000693419569146028,0.00258826216375589
"479",478,0.0779741727739535,0.417519676524284,0.421355418487938,0.0803715749935807,0.00143753173405874,0.0013416254861842
"480",479,0.0566701917967869,0.376525503749648,0.456297985846144,0.107111363027154,0.00275358073498657,0.000641374845280277
"481",480,0.0399253598798679,0.332205275464311,0.483752836806253,0.13889190131596,0.00494797489009814,0.00027665164350936
"482",481,0.0272004657677085,0.286623328146035,0.502189783268755,0.17545401521372,0.0084260051036296,0.000106402500151906
"483",482,0.0178685014921244,0.24168467848815,0.510562337459558,0.216147655476997,0.0136904094172995,4.64176658713339e-05
"484",483,0.0112800295508779,0.199022053124559,0.50839107540116,0.259919823333441,0.0213260239143645,6.09946755975218e-05
"485",484,0.00681461747275678,0.159917749888665,0.495800558338592,0.305337327083944,0.0319705010101098,0.000159246205932023
"486",485,0.00391833976908687,0.1252603306062,0.473509812120149,0.350644370238714,0.0462710951287743,0.000396052137075024
"487",486,0.00212734727167995,0.0955361454219797,0.442776364532906,0.39385497118725,0.0648275157669109,0.000877655819274033
"488",487,0.00107750391337983,0.0708556885131273,0.405293840838724,0.432880214156528,0.0881208480906102,0.00177190448763085
"489",488,0.000500253815239265,0.0510143576707103,0.363043830040908,0.465689618927234,0.116428968584674,0.00332297096123416
"490",489,0.000208034759648498,0.0355789130415484,0.318116529728521,0.49049212146103,0.149737160461956,0.00586724054729717
"491",490,7.85862702969391e-05,0.0239750959503936,0.272541067964732,0.50589576697248,0.187668467912679,0.00984101492941842
"492",491,4.34105369772492e-05,0.0155626049277014,0.228148507010478,0.511023110654372,0.229447592068514,0.015774774801957
"493",492,8.0875771870565e-05,0.0096961437780695,0.186469670824984,0.505580184114857,0.273899613846336,0.0242735116638827
"494",493,0.000213963770353457,0.00577253703511043,0.148667804100201,0.489879019769382,0.31948354832589,0.0359831269990618
"495",494,0.000512661676326621,0.00326391280275959,0.115506062829151,0.464813733187408,0.364360730661378,0.0515428988429766
"496",495,0.00110099795206531,0.00173695298301773,0.0873498364081866,0.431790163393898,0.406498033526952,0.0715240157358805
"497",496,0.00216872021866245,0.00085821322405736,0.0642038951466062,0.39260908133654,0.443805905885183,0.0963541841889512
"498",497,0.00398707162731146,0.000386055928446079,0.0457829369167574,0.349305343630106,0.474308855967084,0.126229735930295
